loc,cases,deaths,date,Region,year
QUIRINO,6,0,5/6/2016,Region II-CAGAYAN VALLEY,2016
QUIRINO,3,0,12/6/2016,Region II-CAGAYAN VALLEY,2016
QUIRINO,5,0,19/06/2016,Region II-CAGAYAN VALLEY,2016
QUIRINO,7,0,26/06/2016,Region II-CAGAYAN VALLEY,2016
QUIRINO,2,0,3/7/2016,Region II-CAGAYAN VALLEY,2016
QUIRINO,10,0,10/7/2016,Region II-CAGAYAN VALLEY,2016
QUIRINO,2,0,17/07/2016,Region II-CAGAYAN VALLEY,2016
QUIRINO,22,0,24/07/2016,Region II-CAGAYAN VALLEY,2016
QUIRINO,11,0,31/07/2016,Region II-CAGAYAN VALLEY,2016
QUIRINO,17,0,7/8/2016,Region II-CAGAYAN VALLEY,2016
QUIRINO,17,0,14/08/2016,Region II-CAGAYAN VALLEY,2016
QUIRINO,5,0,21/08/2016,Region II-CAGAYAN VALLEY,2016
QUIRINO,28,0,28/08/2016,Region II-CAGAYAN VALLEY,2016
QUIRINO,32,0,4/9/2016,Region II-CAGAYAN VALLEY,2016
QUIRINO,19,0,11/9/2016,Region II-CAGAYAN VALLEY,2016
QUIRINO,30,0,18/09/2016,Region II-CAGAYAN VALLEY,2016
QUIRINO,19,0,25/09/2016,Region II-CAGAYAN VALLEY,2016
QUIRINO,25,0,2/10/2016,Region II-CAGAYAN VALLEY,2016
QUIRINO,16,0,9/10/2016,Region II-CAGAYAN VALLEY,2016
QUIRINO,15,0,16/10/2016,Region II-CAGAYAN VALLEY,2016
QUIRINO,2,0,23/10/2016,Region II-CAGAYAN VALLEY,2016
QUIRINO,14,0,30/10/2016,Region II-CAGAYAN VALLEY,2016
QUIRINO,3,0,6/11/2016,Region II-CAGAYAN VALLEY,2016
QUIRINO,8,0,13/11/2016,Region II-CAGAYAN VALLEY,2016
QUIRINO,8,0,20/11/2016,Region II-CAGAYAN VALLEY,2016
QUIRINO,6,0,27/11/2016,Region II-CAGAYAN VALLEY,2016
QUIRINO,12,0,4/12/2016,Region II-CAGAYAN VALLEY,2016
QUIRINO,5,0,11/12/2016,Region II-CAGAYAN VALLEY,2016
QUIRINO,2,0,18/12/2016,Region II-CAGAYAN VALLEY,2016
QUIRINO,3,0,25/12/2016,Region II-CAGAYAN VALLEY,2016
RIZAL,93,0,10/1/2016,REGION IV-A-CALABARZON,2016
RIZAL,78,3,17/01/2016,REGION IV-A-CALABARZON,2016
RIZAL,111,2,24/01/2016,REGION IV-A-CALABARZON,2016
RIZAL,109,0,31/01/2016,REGION IV-A-CALABARZON,2016
RIZAL,98,2,7/2/2016,REGION IV-A-CALABARZON,2016
RIZAL,78,0,14/02/2016,REGION IV-A-CALABARZON,2016
RIZAL,58,0,21/02/2016,REGION IV-A-CALABARZON,2016
RIZAL,48,0,28/02/2016,REGION IV-A-CALABARZON,2016
RIZAL,68,2,6/3/2016,REGION IV-A-CALABARZON,2016
RIZAL,56,0,13/03/2016,REGION IV-A-CALABARZON,2016
RIZAL,68,1,20/03/2016,REGION IV-A-CALABARZON,2016
RIZAL,48,0,27/03/2016,REGION IV-A-CALABARZON,2016
RIZAL,33,0,3/4/2016,REGION IV-A-CALABARZON,2016
RIZAL,33,0,10/4/2016,REGION IV-A-CALABARZON,2016
RIZAL,36,0,17/04/2016,REGION IV-A-CALABARZON,2016
RIZAL,28,0,24/04/2016,REGION IV-A-CALABARZON,2016
RIZAL,17,0,1/5/2016,REGION IV-A-CALABARZON,2016
RIZAL,25,0,8/5/2016,REGION IV-A-CALABARZON,2016
RIZAL,25,0,15/05/2016,REGION IV-A-CALABARZON,2016
RIZAL,17,0,22/05/2016,REGION IV-A-CALABARZON,2016
RIZAL,20,1,29/05/2016,REGION IV-A-CALABARZON,2016
RIZAL,23,0,5/6/2016,REGION IV-A-CALABARZON,2016
RIZAL,21,0,12/6/2016,REGION IV-A-CALABARZON,2016
RIZAL,29,0,19/06/2016,REGION IV-A-CALABARZON,2016
RIZAL,45,0,26/06/2016,REGION IV-A-CALABARZON,2016
RIZAL,39,0,3/7/2016,REGION IV-A-CALABARZON,2016
RIZAL,55,1,10/7/2016,REGION IV-A-CALABARZON,2016
RIZAL,52,0,17/07/2016,REGION IV-A-CALABARZON,2016
RIZAL,66,2,24/07/2016,REGION IV-A-CALABARZON,2016
RIZAL,86,1,31/07/2016,REGION IV-A-CALABARZON,2016
RIZAL,143,0,7/8/2016,REGION IV-A-CALABARZON,2016
RIZAL,116,0,14/08/2016,REGION IV-A-CALABARZON,2016
RIZAL,136,0,21/08/2016,REGION IV-A-CALABARZON,2016
RIZAL,140,1,28/08/2016,REGION IV-A-CALABARZON,2016
RIZAL,174,2,4/9/2016,REGION IV-A-CALABARZON,2016
RIZAL,124,7,11/9/2016,REGION IV-A-CALABARZON,2016
RIZAL,146,1,18/09/2016,REGION IV-A-CALABARZON,2016
RIZAL,108,2,25/09/2016,REGION IV-A-CALABARZON,2016
RIZAL,80,4,2/10/2016,REGION IV-A-CALABARZON,2016
RIZAL,93,1,9/10/2016,REGION IV-A-CALABARZON,2016
RIZAL,119,2,16/10/2016,REGION IV-A-CALABARZON,2016
RIZAL,93,2,23/10/2016,REGION IV-A-CALABARZON,2016
RIZAL,85,1,30/10/2016,REGION IV-A-CALABARZON,2016
RIZAL,84,1,6/11/2016,REGION IV-A-CALABARZON,2016
RIZAL,86,1,13/11/2016,REGION IV-A-CALABARZON,2016
RIZAL,76,1,20/11/2016,REGION IV-A-CALABARZON,2016
RIZAL,80,0,27/11/2016,REGION IV-A-CALABARZON,2016
RIZAL,57,1,4/12/2016,REGION IV-A-CALABARZON,2016
RIZAL,55,1,11/12/2016,REGION IV-A-CALABARZON,2016
RIZAL,50,1,18/12/2016,REGION IV-A-CALABARZON,2016
RIZAL,41,0,25/12/2016,REGION IV-A-CALABARZON,2016
ROMBLON,1,0,10/1/2016,REGION IVB-MIMAROPA,2016
ROMBLON,2,0,17/01/2016,REGION IVB-MIMAROPA,2016
ROMBLON,3,0,24/01/2016,REGION IVB-MIMAROPA,2016
ROMBLON,2,0,31/01/2016,REGION IVB-MIMAROPA,2016
ROMBLON,2,0,7/2/2016,REGION IVB-MIMAROPA,2016
ROMBLON,2,0,14/02/2016,REGION IVB-MIMAROPA,2016
ROMBLON,6,0,21/02/2016,REGION IVB-MIMAROPA,2016
ROMBLON,2,0,28/02/2016,REGION IVB-MIMAROPA,2016
ROMBLON,3,0,6/3/2016,REGION IVB-MIMAROPA,2016
ROMBLON,3,0,13/03/2016,REGION IVB-MIMAROPA,2016
ROMBLON,0,0,20/03/2016,REGION IVB-MIMAROPA,2016
ROMBLON,1,0,27/03/2016,REGION IVB-MIMAROPA,2016
ROMBLON,5,0,3/4/2016,REGION IVB-MIMAROPA,2016
ROMBLON,5,0,10/4/2016,REGION IVB-MIMAROPA,2016
ROMBLON,3,0,17/04/2016,REGION IVB-MIMAROPA,2016
ROMBLON,6,0,24/04/2016,REGION IVB-MIMAROPA,2016
ROMBLON,1,0,1/5/2016,REGION IVB-MIMAROPA,2016
ROMBLON,1,0,8/5/2016,REGION IVB-MIMAROPA,2016
ROMBLON,2,0,15/05/2016,REGION IVB-MIMAROPA,2016
ROMBLON,0,0,22/05/2016,REGION IVB-MIMAROPA,2016
ROMBLON,3,0,29/05/2016,REGION IVB-MIMAROPA,2016
ROMBLON,1,0,5/6/2016,REGION IVB-MIMAROPA,2016
ROMBLON,6,0,12/6/2016,REGION IVB-MIMAROPA,2016
ROMBLON,3,0,19/06/2016,REGION IVB-MIMAROPA,2016
ROMBLON,5,0,26/06/2016,REGION IVB-MIMAROPA,2016
ROMBLON,7,0,3/7/2016,REGION IVB-MIMAROPA,2016
ROMBLON,5,0,10/7/2016,REGION IVB-MIMAROPA,2016
ROMBLON,14,0,17/07/2016,REGION IVB-MIMAROPA,2016
ROMBLON,14,1,24/07/2016,REGION IVB-MIMAROPA,2016
ROMBLON,12,0,31/07/2016,REGION IVB-MIMAROPA,2016
ROMBLON,14,0,7/8/2016,REGION IVB-MIMAROPA,2016
ROMBLON,13,0,14/08/2016,REGION IVB-MIMAROPA,2016
ROMBLON,26,0,21/08/2016,REGION IVB-MIMAROPA,2016
ROMBLON,16,0,28/08/2016,REGION IVB-MIMAROPA,2016
ROMBLON,14,0,4/9/2016,REGION IVB-MIMAROPA,2016
ROMBLON,6,0,11/9/2016,REGION IVB-MIMAROPA,2016
ROMBLON,6,0,18/09/2016,REGION IVB-MIMAROPA,2016
ROMBLON,5,0,25/09/2016,REGION IVB-MIMAROPA,2016
ROMBLON,6,0,2/10/2016,REGION IVB-MIMAROPA,2016
ROMBLON,7,0,9/10/2016,REGION IVB-MIMAROPA,2016
ROMBLON,5,0,16/10/2016,REGION IVB-MIMAROPA,2016
ROMBLON,1,0,23/10/2016,REGION IVB-MIMAROPA,2016
ROMBLON,3,0,30/10/2016,REGION IVB-MIMAROPA,2016
ROMBLON,2,0,6/11/2016,REGION IVB-MIMAROPA,2016
ROMBLON,3,0,13/11/2016,REGION IVB-MIMAROPA,2016
ROMBLON,4,0,20/11/2016,REGION IVB-MIMAROPA,2016
ROMBLON,2,0,27/11/2016,REGION IVB-MIMAROPA,2016
ROMBLON,2,0,4/12/2016,REGION IVB-MIMAROPA,2016
ROMBLON,0,0,11/12/2016,REGION IVB-MIMAROPA,2016
ROMBLON,2,0,18/12/2016,REGION IVB-MIMAROPA,2016
ROMBLON,1,0,25/12/2016,REGION IVB-MIMAROPA,2016
SANTIAGO CITY,6,0,10/1/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,5,0,17/01/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,0,0,24/01/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,0,0,31/01/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,3,0,7/2/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,2,0,14/02/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,0,0,21/02/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,1,0,28/02/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,3,0,6/3/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,1,0,13/03/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,1,0,20/03/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,0,0,27/03/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,0,0,3/4/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,2,0,10/4/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,1,0,17/04/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,2,0,24/04/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,0,0,1/5/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,0,0,8/5/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,1,0,15/05/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,1,0,22/05/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,0,0,29/05/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,1,0,5/6/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,1,0,12/6/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,0,0,19/06/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,3,0,26/06/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,3,0,3/7/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,0,0,10/7/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,1,0,17/07/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,2,0,24/07/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,0,0,31/07/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,5,0,7/8/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,5,0,14/08/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,6,0,21/08/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,7,0,28/08/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,6,0,4/9/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,6,0,11/9/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,4,0,18/09/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,2,0,25/09/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,8,1,2/10/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,3,0,9/10/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,5,1,16/10/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,2,0,23/10/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,2,1,30/10/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,2,0,6/11/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,2,0,13/11/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,1,0,20/11/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,5,0,27/11/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,1,0,4/12/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,4,0,11/12/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,1,0,18/12/2016,Region II-CAGAYAN VALLEY,2016
SANTIAGO CITY,0,0,25/12/2016,Region II-CAGAYAN VALLEY,2016
SORSOGON,4,0,10/1/2016,REGION V-BICOL REGION,2016
SORSOGON,2,0,17/01/2016,REGION V-BICOL REGION,2016
SORSOGON,8,0,24/01/2016,REGION V-BICOL REGION,2016
SORSOGON,10,0,31/01/2016,REGION V-BICOL REGION,2016
SORSOGON,3,0,7/2/2016,REGION V-BICOL REGION,2016
SORSOGON,3,0,14/02/2016,REGION V-BICOL REGION,2016
SORSOGON,3,0,21/02/2016,REGION V-BICOL REGION,2016
SORSOGON,4,0,28/02/2016,REGION V-BICOL REGION,2016
SORSOGON,5,0,6/3/2016,REGION V-BICOL REGION,2016
SORSOGON,6,0,13/03/2016,REGION V-BICOL REGION,2016
SORSOGON,4,0,20/03/2016,REGION V-BICOL REGION,2016
SORSOGON,1,0,27/03/2016,REGION V-BICOL REGION,2016
SORSOGON,2,0,3/4/2016,REGION V-BICOL REGION,2016
SORSOGON,2,0,10/4/2016,REGION V-BICOL REGION,2016
SORSOGON,3,1,17/04/2016,REGION V-BICOL REGION,2016
SORSOGON,3,0,24/04/2016,REGION V-BICOL REGION,2016
SORSOGON,1,0,1/5/2016,REGION V-BICOL REGION,2016
SORSOGON,4,0,8/5/2016,REGION V-BICOL REGION,2016
SORSOGON,0,0,15/05/2016,REGION V-BICOL REGION,2016
SORSOGON,0,0,22/05/2016,REGION V-BICOL REGION,2016
SORSOGON,2,0,29/05/2016,REGION V-BICOL REGION,2016
SORSOGON,1,0,5/6/2016,REGION V-BICOL REGION,2016
SORSOGON,2,0,12/6/2016,REGION V-BICOL REGION,2016
SORSOGON,3,0,19/06/2016,REGION V-BICOL REGION,2016
SORSOGON,0,0,26/06/2016,REGION V-BICOL REGION,2016
SORSOGON,7,0,3/7/2016,REGION V-BICOL REGION,2016
SORSOGON,4,0,10/7/2016,REGION V-BICOL REGION,2016
SORSOGON,5,1,17/07/2016,REGION V-BICOL REGION,2016
SORSOGON,8,0,24/07/2016,REGION V-BICOL REGION,2016
SORSOGON,4,0,31/07/2016,REGION V-BICOL REGION,2016
SORSOGON,6,0,7/8/2016,REGION V-BICOL REGION,2016
SORSOGON,11,0,14/08/2016,REGION V-BICOL REGION,2016
SORSOGON,9,0,21/08/2016,REGION V-BICOL REGION,2016
SORSOGON,4,0,28/08/2016,REGION V-BICOL REGION,2016
SORSOGON,10,0,4/9/2016,REGION V-BICOL REGION,2016
SORSOGON,7,0,11/9/2016,REGION V-BICOL REGION,2016
SORSOGON,4,0,18/09/2016,REGION V-BICOL REGION,2016
SORSOGON,10,0,25/09/2016,REGION V-BICOL REGION,2016
SORSOGON,12,0,2/10/2016,REGION V-BICOL REGION,2016
SORSOGON,8,0,9/10/2016,REGION V-BICOL REGION,2016
SORSOGON,14,0,16/10/2016,REGION V-BICOL REGION,2016
SORSOGON,8,0,23/10/2016,REGION V-BICOL REGION,2016
SORSOGON,13,0,30/10/2016,REGION V-BICOL REGION,2016
SORSOGON,14,0,6/11/2016,REGION V-BICOL REGION,2016
SORSOGON,8,0,13/11/2016,REGION V-BICOL REGION,2016
SORSOGON,10,0,20/11/2016,REGION V-BICOL REGION,2016
SORSOGON,10,0,27/11/2016,REGION V-BICOL REGION,2016
SORSOGON,3,0,4/12/2016,REGION V-BICOL REGION,2016
SORSOGON,4,0,11/12/2016,REGION V-BICOL REGION,2016
SORSOGON,10,0,18/12/2016,REGION V-BICOL REGION,2016
SORSOGON,4,0,25/12/2016,REGION V-BICOL REGION,2016
TARLAC,85,0,10/1/2016,REGION III-CENTRAL LUZON,2016
TARLAC,50,0,17/01/2016,REGION III-CENTRAL LUZON,2016
TARLAC,48,0,24/01/2016,REGION III-CENTRAL LUZON,2016
TARLAC,61,0,31/01/2016,REGION III-CENTRAL LUZON,2016
TARLAC,64,0,7/2/2016,REGION III-CENTRAL LUZON,2016
TARLAC,33,0,14/02/2016,REGION III-CENTRAL LUZON,2016
TARLAC,42,0,21/02/2016,REGION III-CENTRAL LUZON,2016
TARLAC,34,0,28/02/2016,REGION III-CENTRAL LUZON,2016
TARLAC,40,0,6/3/2016,REGION III-CENTRAL LUZON,2016
TARLAC,38,0,13/03/2016,REGION III-CENTRAL LUZON,2016
TARLAC,28,0,20/03/2016,REGION III-CENTRAL LUZON,2016
TARLAC,20,0,27/03/2016,REGION III-CENTRAL LUZON,2016
TARLAC,17,0,3/4/2016,REGION III-CENTRAL LUZON,2016
TARLAC,17,0,10/4/2016,REGION III-CENTRAL LUZON,2016
TARLAC,14,0,17/04/2016,REGION III-CENTRAL LUZON,2016
TARLAC,11,0,24/04/2016,REGION III-CENTRAL LUZON,2016
TARLAC,17,0,1/5/2016,REGION III-CENTRAL LUZON,2016
TARLAC,13,0,8/5/2016,REGION III-CENTRAL LUZON,2016
TARLAC,13,0,15/05/2016,REGION III-CENTRAL LUZON,2016
TARLAC,13,0,22/05/2016,REGION III-CENTRAL LUZON,2016
TARLAC,15,0,29/05/2016,REGION III-CENTRAL LUZON,2016
TARLAC,8,0,5/6/2016,REGION III-CENTRAL LUZON,2016
TARLAC,17,0,12/6/2016,REGION III-CENTRAL LUZON,2016
TARLAC,17,0,19/06/2016,REGION III-CENTRAL LUZON,2016
TARLAC,18,0,26/06/2016,REGION III-CENTRAL LUZON,2016
TARLAC,34,0,3/7/2016,REGION III-CENTRAL LUZON,2016
TARLAC,42,0,10/7/2016,REGION III-CENTRAL LUZON,2016
TARLAC,48,0,17/07/2016,REGION III-CENTRAL LUZON,2016
TARLAC,58,0,24/07/2016,REGION III-CENTRAL LUZON,2016
TARLAC,90,0,31/07/2016,REGION III-CENTRAL LUZON,2016
TARLAC,90,0,7/8/2016,REGION III-CENTRAL LUZON,2016
TARLAC,140,0,14/08/2016,REGION III-CENTRAL LUZON,2016
TARLAC,137,0,21/08/2016,REGION III-CENTRAL LUZON,2016
TARLAC,141,0,28/08/2016,REGION III-CENTRAL LUZON,2016
TARLAC,143,0,4/9/2016,REGION III-CENTRAL LUZON,2016
TARLAC,143,0,11/9/2016,REGION III-CENTRAL LUZON,2016
TARLAC,111,0,18/09/2016,REGION III-CENTRAL LUZON,2016
TARLAC,111,0,25/09/2016,REGION III-CENTRAL LUZON,2016
TARLAC,73,0,2/10/2016,REGION III-CENTRAL LUZON,2016
TARLAC,50,1,9/10/2016,REGION III-CENTRAL LUZON,2016
TARLAC,56,0,16/10/2016,REGION III-CENTRAL LUZON,2016
TARLAC,48,0,23/10/2016,REGION III-CENTRAL LUZON,2016
TARLAC,46,0,30/10/2016,REGION III-CENTRAL LUZON,2016
TARLAC,75,0,6/11/2016,REGION III-CENTRAL LUZON,2016
TARLAC,37,0,13/11/2016,REGION III-CENTRAL LUZON,2016
TARLAC,42,0,20/11/2016,REGION III-CENTRAL LUZON,2016
TARLAC,46,0,27/11/2016,REGION III-CENTRAL LUZON,2016
TARLAC,44,0,4/12/2016,REGION III-CENTRAL LUZON,2016
TARLAC,32,0,11/12/2016,REGION III-CENTRAL LUZON,2016
TARLAC,28,0,18/12/2016,REGION III-CENTRAL LUZON,2016
TARLAC,31,0,25/12/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,15,0,10/1/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,10,0,17/01/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,8,0,24/01/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,28,0,31/01/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,18,0,7/2/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,25,0,14/02/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,24,0,21/02/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,10,0,28/02/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,10,0,6/3/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,23,0,13/03/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,8,0,20/03/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,7,0,27/03/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,3,0,3/4/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,3,0,10/4/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,1,0,17/04/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,8,0,24/04/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,4,0,1/5/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,1,0,8/5/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,8,0,15/05/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,4,0,22/05/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,10,0,29/05/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,9,0,5/6/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,12,0,12/6/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,5,0,19/06/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,3,0,26/06/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,8,0,3/7/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,12,0,10/7/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,16,0,17/07/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,23,0,24/07/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,30,0,31/07/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,28,0,7/8/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,25,0,14/08/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,36,0,21/08/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,34,0,28/08/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,28,0,4/9/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,43,0,11/9/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,30,0,18/09/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,39,0,25/09/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,27,0,2/10/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,25,0,9/10/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,23,0,16/10/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,22,0,23/10/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,13,1,30/10/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,17,0,6/11/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,9,0,13/11/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,10,0,20/11/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,10,0,27/11/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,7,0,4/12/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,9,0,11/12/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,7,0,18/12/2016,REGION III-CENTRAL LUZON,2016
ZAMBALES,6,0,25/12/2016,REGION III-CENTRAL LUZON,2016
AKLAN,50,0,10/1/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,32,0,17/01/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,32,0,24/01/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,22,0,31/01/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,27,0,7/2/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,25,0,14/02/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,25,0,21/02/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,24,0,28/02/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,20,0,6/3/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,12,0,13/03/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,11,0,20/03/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,9,0,27/03/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,10,0,3/4/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,6,0,10/4/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,5,0,17/04/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,11,0,24/04/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,12,0,1/5/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,9,0,8/5/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,14,0,15/05/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,11,0,22/05/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,19,0,29/05/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,19,0,5/6/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,25,0,12/6/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,28,0,19/06/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,16,0,26/06/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,35,0,3/7/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,29,0,10/7/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,34,0,17/07/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,37,0,24/07/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,57,0,31/07/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,54,0,7/8/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,60,0,14/08/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,69,0,21/08/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,84,0,28/08/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,76,0,4/9/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,58,0,11/9/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,60,0,18/09/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,64,0,25/09/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,52,0,2/10/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,45,0,9/10/2016,REGION VI-WESTERN VISAYAS,2016
AKLAN,54,1,16/10/2016,REGION VI-WESTERN VISAYAS,2016
